Source File,Country,Company Name,Sector,Product Categories,Phone,Email,Address,Certifications,Production Capacity,Other,City/Location,Website,Types of Products,Additional Information,Name,الأسم,Type,نوع التصنيف,Subtype,نوع التصنيف الفرعي,Block,X Longitude,Y Latitude,Location,Factory Name,Industry Type,City,Region,Products/Services
industries.csv,,,,,,,,,,,,,,,ALMERAISI MOSAICS GLASS MANUFACTURING FACTORY,مصنع المريسي موزاييك لصناعة الزجاج المصنوع,INDUSTRIES,الصناعات,INDUSTRIAL COMPLEXES,المنشـآت الصناعية,115.0,50.66294751,26.21431842,"26.21431842, 50.66294751",,,,,
industries.csv,,,,,,,,,,,,,,,ILIUM COMPOSITES FACTORY,مصنع إيليوم,INDUSTRIES,الصناعات,INDUSTRIAL COMPLEXES,المنشـآت الصناعية,115.0,50.67868286,26.21796034,"26.21796034, 50.67868286",,,,,
industries.csv,,,,,,,,,,,,,,,BIN MAHMOOD CHOCOLATE FACTORY,مصنع بن محمود للشوكولاتة,INDUSTRIES,الصناعات,INDUSTRIAL COMPLEXES,المنشـآت الصناعية,115.0,50.66733549,26.22023169,"26.22023169, 50.66733549",,,,,
industries.csv,,,,,,,,,,,,,,,SNSI INDUSTRIES - SARENS NASS SMET,مصنع سنسي - سارينس ناس سمت,INDUSTRIES,الصناعات,INDUSTRIAL COMPLEXES,المنشـآت الصناعية,115.0,50.67411111,26.22330489,"26.22330489, 50.67411111",,,,,
industries.csv,,,,,,,,,,,,,,,UNIQUE POWER SWITCHGEARS UPS,مصنع يونيك بور سويتشجير يو بي إس,INDUSTRIES,الصناعات,INDUSTRIAL COMPLEXES,المنشـآت الصناعية,115.0,50.67237599,26.22021712,"26.22021712, 50.67237599",,,,,
industries.csv,,,,,,,,,,,,,,,MONDELEZ BAHRAIN,مونديليز البحرين,INDUSTRIES,الصناعات,INDUSTRIAL COMPLEXES,المنشـآت الصناعية,115.0,50.67234711,26.21610583,"26.21610583, 50.67234711",,,,,
industries.csv,,,,,,,,,,,,,,,EXCELLENCE INDUSTRIAL MAINTENANCE COMPANY,شركة اكسلنس للصيانة الصناعية,INDUSTRIES,الصناعات,INDUSTRIAL COMPLEXES,المنشـآت الصناعية,116.0,50.65424702,26.21554853,"26.21554853, 50.65424702",,,,,
industries.csv,,,,,,,,,,,,,,,GATES E & S BAHRAIN,شركة غيتس اي اند اس البحرين,INDUSTRIES,الصناعات,INDUSTRIAL COMPLEXES,المنشـآت الصناعية,116.0,50.654762,26.215056,"26.215056, 50.654762",,,,,
industries.csv,,,,,,,,,,,,,,,NASS MARINE SERVICES COMPANY,شركة ناس للخدمات البحرية,INDUSTRIES,الصناعات,INDUSTRIAL COMPLEXES,المنشـآت الصناعية,116.0,50.65667124,26.21366627,"26.21366627, 50.65667124",,,,,
industries.csv,,,,,,,,,,,,,,,PRECAST CONCRETE AND BUILDING BLOCKS FACTORY,مصنع الخرسانة الجاهزة وطابوق البناء,INDUSTRIES,الصناعات,INDUSTRIAL COMPLEXES,المنشـآت الصناعية,116.0,50.65785862,26.21350855,"26.21350855, 50.65785862",,,,,
industries.csv,,,,,,,,,,,,,,,MANAMA PACKAGING INDUSTRY,مصنع المنامة للتغليف,INDUSTRIES,الصناعات,INDUSTRIAL COMPLEXES,المنشـآت الصناعية,116.0,50.65561392,26.2147878,"26.2147878, 50.65561392",,,,,
industries.csv,,,,,,,,,,,,,,,ARABIAN DREDGING COMPANY,الشركة العربية لجرف الرمال,INDUSTRIES,الصناعات,INDUSTRIAL COMPLEXES,المنشـآت الصناعية,117.0,50.66559744,26.20465272,"26.20465272, 50.66559744",,,,,
industries.csv,,,,,,,,,,,,,,,KINGDOM READYMIX COMPANY,المملكة للخرسانة,INDUSTRIES,الصناعات,INDUSTRIAL COMPLEXES,المنشـآت الصناعية,117.0,50.6640238,26.20393235,"26.20393235, 50.6640238",,,,,
industries.csv,,,,,,,,,,,,,,,BAHRAIN FERRO ALLOYS - BAFA,شركة بحرين فيرو ألويس - بافا,INDUSTRIES,الصناعات,INDUSTRIAL COMPLEXES,المنشـآت الصناعية,117.0,50.6706859,26.209378,"26.209378, 50.6706859",,,,,
industries.csv,,,,,,,,,,,,,,,BAHRAIN STEEL COMPANY,شركة حديد البحرين,INDUSTRIES,الصناعات,INDUSTRIAL COMPLEXES,المنشـآت الصناعية,117.0,50.67998375,26.20155262,"26.20155262, 50.67998375",,,,,
industries.csv,,,,,,,,,,,,,,,UNIVERSAL ROLLING COMPANY – UNIROL,شركة يونيفرسال رولنج,INDUSTRIES,الصناعات,INDUSTRIAL COMPLEXES,المنشـآت الصناعية,117.0,50.66830751,26.21077942,"26.21077942, 50.66830751",,,,,
industries.csv,,,,,,,,,,,,,,,ARAB SHIPBUILDING AND REPAIR YARD - ASRY,الشركة العربية لبناء وإصلاح السفن - أسري,INDUSTRIES,الصناعات,INDUSTRIAL COMPLEXES,المنشـآت الصناعية,128.0,50.66947015,26.18630066,"26.18630066, 50.66947015",,,,,
industries.csv,,,,,,,,,,,,,,,BAHRAIN WATER BOTTLING AND BEVERAGES COMPANY,شركة البحرين لتعبئة المياه والمشروبات,INDUSTRIES,الصناعات,INDUSTRIAL COMPLEXES,المنشـآت الصناعية,236.0,50.64312307,26.27422134,"26.27422134, 50.64312307",,,,,
industries.csv,,,,,,,,,,,,,,,BAHRAIN AVIATION FUELING COMPANY - BAFCO,شركة البحرين لتزويد وقود الطائرات,INDUSTRIES,الصناعات,INDUSTRIAL COMPLEXES,المنشـآت الصناعية,241.0,50.63851048,26.25591968,"26.25591968, 50.63851048",,,,,
industries.csv,,,,,,,,,,,,,,,ALMANAMA FOOD STUFF COMPANY,مصنع المنامة للأغذية,INDUSTRIES,الصناعات,INDUSTRIAL COMPLEXES,المنشـآت الصناعية,243.0,50.64571501,26.25694366,"26.25694366, 50.64571501",,,,,
industries.csv,,,,,,,,,,,,,,,"AL BURSHAID WORKSHOP FOR ALL TYPES OF AWNINGS, WROUGHT IRON AND ALUMINUM WORKS",ورشة البورشيد لجميع أنواع المظلات والحديد المطاوع وأعمال الألمنيوم,INDUSTRIES,الصناعات,INDUSTRIAL COMPLEXES,المنشـآت الصناعية,243.0,50.64128677,50.64128677,"50.64128677, 50.64128677",,,,,
industries.csv,,,,,,,,,,,,,,,BAHRAINI AMERICAN FOR MIRROR & GLASSES,البحرينية الامريكية للزجاج والمرايا,INDUSTRIES,الصناعات,INDUSTRIAL COMPLEXES,المنشـآت الصناعية,307.0,50.57974975,26.22633015,"26.22633015, 50.57974975",,,,,
industries.csv,,,,,,,,,,,,,,,AL YOUSIF GLASS & MIRRORS COMPANY,شركة اليوسف للزجاج والمرايا,INDUSTRIES,الصناعات,INDUSTRIAL COMPLEXES,المنشـآت الصناعية,309.0,50.58012447,26.22643452,"26.22643452, 50.58012447",,,,,
industries.csv,,,,,,,,,,,,,,,AWAL PLASTICS,أوال بلاستك,INDUSTRIES,الصناعات,INDUSTRIAL COMPLEXES,المنشـآت الصناعية,312.0,50.57067894,26.22260898,"26.22260898, 50.57067894",,,,,
industries.csv,,,,,,,,,,,,,,,DELMON POULTRY COMPANY - FEEDMILL FACTORY,شركة دلمون للدواجن - مصنع العلف,INDUSTRIES,الصناعات,INDUSTRIAL COMPLEXES,المنشـآت الصناعية,342.0,50.609761,26.204235,"26.204235, 50.609761",,,,,
industries.csv,,,,,,,,,,,,,,,BAHRAIN FIBERGLASS,البحرين للفيبر جلاس,INDUSTRIES,الصناعات,INDUSTRIAL COMPLEXES,المنشـآت الصناعية,343.0,50.59546887,26.19647306,"26.19647306, 50.59546887",,,,,
industries.csv,,,,,,,,,,,,,,,GULF PLASTIC INDUSTRIES,الخليج للصناعات البلاستيكية,INDUSTRIES,الصناعات,INDUSTRIAL COMPLEXES,المنشـآت الصناعية,343.0,50.59553,26.195823,"26.195823, 50.59553",,,,,
industries.csv,,,,,,,,,,,,,,,MIDDLE EAST DETERGENT MANUFACTURE AND TRADING,الشرق الأوسط لصناعة وتجارة المنظفات,INDUSTRIES,الصناعات,INDUSTRIAL COMPLEXES,المنشـآت الصناعية,343.0,50.59464329,26.19745957,"26.19745957, 50.59464329",,,,,
industries.csv,,,,,,,,,,,,,,,AL ZAMIL NAIL AND SCREW FACTORY,مصنع الزامل للمسامير والبراغي,INDUSTRIES,الصناعات,INDUSTRIAL COMPLEXES,المنشـآت الصناعية,343.0,50.60015358,26.20027781,"26.20027781, 50.60015358",,,,,
industries.csv,,,,,,,,,,,,,,,AL MANARATAIN,المنارتين,INDUSTRIES,الصناعات,INDUSTRIAL COMPLEXES,المنشـآت الصناعية,357.0,50.54828923,26.21342459,"26.21342459, 50.54828923",,,,,
industries.csv,,,,,,,,,,,,,,,BAHRAIN NEON,نيون البحرين,INDUSTRIES,الصناعات,INDUSTRIAL COMPLEXES,المنشـآت الصناعية,363.0,50.55489751,26.20894541,"26.20894541, 50.55489751",,,,,
industries.csv,,,,,,,,,,,,,,,AL HAYKI TILES FACTORIES,مصانع الحايكي للبلاط,INDUSTRIES,الصناعات,INDUSTRIAL COMPLEXES,المنشـآت الصناعية,368.0,50.537254,26.20441666,"26.20441666, 50.537254",,,,,
industries.csv,,,,,,,,,,,,,,,AL YOUSIF GLASS & MIRRORS COMPANY,شركة اليوسف للزجاج والمرايا,INDUSTRIES,الصناعات,INDUSTRIAL COMPLEXES,المنشـآت الصناعية,419.0,50.54485989,26.21092629,"26.21092629, 50.54485989",,,,,
industries.csv,,,,,,,,,,,,,,,MUHAMMAD AL JASER FACTORY FOR POLLINATION AND HERBAL WATER,مصنع محمد الجسر لتقطير ماء اللقاح والأدوية الشعبية,INDUSTRIES,الصناعات,INDUSTRIAL COMPLEXES,المنشـآت الصناعية,432.0,50.52819753,26.22986467,"26.22986467, 50.52819753",,,,,
industries.csv,,,,,,,,,,,,,,,SUHAL ALUMINUM,ألمنيوم سهل,INDUSTRIES,الصناعات,INDUSTRIAL COMPLEXES,المنشـآت الصناعية,439.0,50.53200094,26.2029149,"26.2029149, 50.53200094",,,,,
industries.csv,,,,,,,,,,,,,,,AL KHULOOD ALUMINIUM FACTORY,مصنع الخلود للألمنيوم,INDUSTRIES,الصناعات,INDUSTRIAL COMPLEXES,المنشـآت الصناعية,441.0,50.532383,26.202599,"26.202599, 50.532383",,,,,
industries.csv,,,,,,,,,,,,,,,AL JAZEERAH ALUMINUM AND GLASS FACTORY,مصنع الجزيرة للألمنيوم والزجاج,INDUSTRIES,الصناعات,INDUSTRIAL COMPLEXES,المنشـآت الصناعية,543.0,50.45860057,26.20649232,"26.20649232, 50.45860057",,,,,
industries.csv,,,,,,,,,,,,,,,GULF SANDS COMPANY,شركة الخليج للرمال,INDUSTRIES,الصناعات,INDUSTRIAL COMPLEXES,المنشـآت الصناعية,577.0,50.46857642,26.17370188,"26.17370188, 50.46857642",,,,,
industries.csv,,,,,,,,,,,,,,,ARCHITECTURAL WROUGHT IRON SYSTEM,التشكيل المعماري للحديد المطاوع,INDUSTRIES,الصناعات,INDUSTRIAL COMPLEXES,المنشـآت الصناعية,601.0,50.60406242,26.17652074,"26.17652074, 50.60406242",,,,,
industries.csv,,,,,,,,,,,,,,,GULF ACID INDUSTRIES,الخليج لصناعة الاسيد,INDUSTRIES,الصناعات,INDUSTRIAL COMPLEXES,المنشـآت الصناعية,601.0,50.61849726,26.18421238,"26.18421238, 50.61849726",,,,,
industries.csv,,,,,,,,,,,,,,,CELSHI RUBBER & PLASTIC FACTORY,سلشي للبلاستيك والمطاط,INDUSTRIES,الصناعات,INDUSTRIAL COMPLEXES,المنشـآت الصناعية,601.0,50.61693158,26.17923324,"26.17923324, 50.61693158",,,,,
industries.csv,,,,,,,,,,,,,,,BAHRAIN PHARMACEUTICAL COMPANY,شركة البحرين الصيدلية,INDUSTRIES,الصناعات,INDUSTRIAL COMPLEXES,المنشـآت الصناعية,601.0,50.60876712,26.17804035,"26.17804035, 50.60876712",,,,,
industries.csv,,,,,,,,,,,,,,,BAHRAIN MINERAL COMPANY,شركة البحرين للمعادن,INDUSTRIES,الصناعات,INDUSTRIAL COMPLEXES,المنشـآت الصناعية,601.0,50.62100229,26.18490266,"26.18490266, 50.62100229",,,,,
industries.csv,,,,,,,,,,,,,,,AL ZEERA UNITED FACTORIES,مصانع الزيرة المتحدة,INDUSTRIES,الصناعات,INDUSTRIAL COMPLEXES,المنشـآت الصناعية,601.0,50.60946821,26.1809469,"26.1809469, 50.60946821",,,,,
industries.csv,,,,,,,,,,,,,,,BAHRAIN ESTABLISHMENT FOR ICE & WATER,مؤسسة البحرين للثلج والماء,INDUSTRIES,الصناعات,INDUSTRIAL COMPLEXES,المنشـآت الصناعية,601.0,50.60618626,26.18000722,"26.18000722, 50.60618626",,,,,
industries.csv,,,,,,,,,,,,,,,AL KHAJAH ESTABLISHMENT,مؤسسة الخاجة,INDUSTRIES,الصناعات,INDUSTRIAL COMPLEXES,المنشـآت الصناعية,601.0,50.61759887,26.18302562,"26.18302562, 50.61759887",,,,,
industries.csv,,,,,,,,,,,,,,,ASCON CONTROL COMPANY,شركة أسكون كونترول,INDUSTRIES,الصناعات,INDUSTRIAL COMPLEXES,المنشـآت الصناعية,603.0,50.61253614,26.17615131,"26.17615131, 50.61253614",,,,,
industries.csv,,,,,,,,,,,,,,,OILFIELD & TECHNICAL SUPPLIES CENTER (OTSC),شركة مركز معدات حقول النفط والأدوات الفنية,INDUSTRIES,الصناعات,INDUSTRIAL COMPLEXES,المنشـآت الصناعية,606.0,50.60534737,26.16266717,"26.16266717, 50.60534737",,,,,
industries.csv,,,,,,,,,,,,,,,AL MANARATAIN,المنارتين,INDUSTRIES,الصناعات,INDUSTRIAL COMPLEXES,المنشـآت الصناعية,625.0,50.59644583,26.14661373,"26.14661373, 50.59644583",,,,,
industries.csv,,,,,,,,,,,,,,,EBRAHIM RASHID AL JALAHMA,ابراهيم راشد الجلاهمة,INDUSTRIES,الصناعات,INDUSTRIAL COMPLEXES,المنشـآت الصناعية,634.0,50.60811477,26.13216192,"26.13216192, 50.60811477",,,,,
industries.csv,,,,,,,,,,,,,,,AMBATTUR CLOTHING INTERNATIONAL COMPANY,شركة امبتور الدولية للملابس الجاهزة,INDUSTRIES,الصناعات,INDUSTRIAL COMPLEXES,المنشـآت الصناعية,634.0,50.61066126,26.13323167,"26.13323167, 50.61066126",,,,,
industries.csv,,,,,,,,,,,,,,,AHMED RASHID AL JALAHMA & BROTHERS COMPANY,شركة أحمد راشد الجلاهمة وأخوانه,INDUSTRIES,الصناعات,INDUSTRIAL COMPLEXES,المنشـآت الصناعية,634.0,50.60896295,26.12749099,"26.12749099, 50.60896295",,,,,
industries.csv,,,,,,,,,,,,,,,BAHRAIN STEEL FACTORY,مصنع البحرين للحديد المطاوع,INDUSTRIES,الصناعات,INDUSTRIAL COMPLEXES,المنشـآت الصناعية,634.0,50.60928497,26.13187489,"26.13187489, 50.60928497",,,,,
industries.csv,,,,,,,,,,,,,,,AL ZAMIL ALUMINIUM FACTORY,مصنع الزامل للألمنيوم,INDUSTRIES,الصناعات,INDUSTRIAL COMPLEXES,المنشـآت الصناعية,634.0,50.60861939,26.12565616,"26.12565616, 50.60861939",,,,,
industries.csv,,,,,,,,,,,,,,,AL MANNAI MEATAL FABRICATION FACTORY,مصنع المناعي لتشكيل المعادن,INDUSTRIES,الصناعات,INDUSTRIAL COMPLEXES,المنشـآت الصناعية,634.0,50.60770489,26.13378822,"26.13378822, 50.60770489",,,,,
industries.csv,,,,,,,,,,,,,,,BAPCO OIL REFINERY,مصنع بابكو للتكرير,INDUSTRIES,الصناعات,INDUSTRIAL COMPLEXES,المنشـآت الصناعية,636.0,50.59991549,26.11706697,"26.11706697, 50.59991549",,,,,
industries.csv,,,,,,,,,,,,,,,BAHRAIN PIPES FACTORY,مصنع مواسير البحرين,INDUSTRIES,الصناعات,INDUSTRIAL COMPLEXES,المنشـآت الصناعية,702.0,50.53539932,26.18978845,"26.18978845, 50.53539932",,,,,
industries.csv,,,,,,,,,,,,,,,KINGDOM DETERGENTS FACTORY,مصنع المملكة للتنظيفات,INDUSTRIES,الصناعات,INDUSTRIAL COMPLEXES,المنشـآت الصناعية,704.0,50.53288509,26.18142857,"26.18142857, 50.53288509",,,,,
industries.csv,,,,,,,,,,,,,,,PERLO ALUMINUM,بيرلو ألمنيوم,INDUSTRIES,الصناعات,INDUSTRIAL COMPLEXES,المنشـآت الصناعية,711.0,50.56383657,26.20228943,"26.20228943, 50.56383657",,,,,
industries.csv,,,,,,,,,,,,,,,COCA COLA BOTTLING COMPANY,شركة تعبئة كوكا كولا,INDUSTRIES,الصناعات,INDUSTRIAL COMPLEXES,المنشـآت الصناعية,744.0,50.50737488,26.17493347,"26.17493347, 50.50737488",,,,,
industries.csv,,,,,,,,,,,,,,,AL JAZEERAH TENTS FACTORY,مصنع الجزيرة للخيام,INDUSTRIES,الصناعات,INDUSTRIAL COMPLEXES,المنشـآت الصناعية,948.0,50.59319816,26.09508046,"26.09508046, 50.59319816",,,,,
industries.csv,,,,,,,,,,,,,,,UNIVERSAL ALUMINIUM COMPANY,الشركة العالمية للألمنيوم,INDUSTRIES,الصناعات,INDUSTRIAL COMPLEXES,المنشـآت الصناعية,949.0,50.59182514,26.11712209,"26.11712209, 50.59182514",,,,,
industries.csv,,,,,,,,,,,,,,,NATIONAL STAINED GLASS,الوطنية للزجاج الملون,INDUSTRIES,الصناعات,INDUSTRIAL COMPLEXES,المنشـآت الصناعية,949.0,50.59165018,26.11755414,"26.11755414, 50.59165018",,,,,
industries.csv,,,,,,,,,,,,,,,AL MOHSEN FURNITURE FACTORY,مصنع المحسن للأثاث,INDUSTRIES,الصناعات,INDUSTRIAL COMPLEXES,المنشـآت الصناعية,949.0,50.59057955,26.11746748,"26.11746748, 50.59057955",,,,,
industries.csv,,,,,,,,,,,,,,,ALAA FOR INDUSTRY - AFI,آلاء للصناعة,INDUSTRIES,الصناعات,INDUSTRIAL COMPLEXES,المنشـآت الصناعية,951.0,50.60435441,26.07801201,"26.07801201, 50.60435441",,,,,
industries.csv,,,,,,,,,,,,,,,YATEEM OXYGEN COMPANY,شركة مصنع يتيم للأكسجين,INDUSTRIES,الصناعات,INDUSTRIAL COMPLEXES,المنشـآت الصناعية,951.0,50.60967673,26.0801098,"26.0801098, 50.60967673",,,,,
industries.csv,,,,,,,,,,,,,,,ABDULLAH AHMED NASS - IRON AND STEEL STRUCTURE,عبدالله أحمد ناس - صناعة الحديد والستيل,INDUSTRIES,الصناعات,INDUSTRIAL COMPLEXES,المنشـآت الصناعية,951.0,50.61013756,26.07920494,"26.07920494, 50.61013756",,,,,
industries.csv,,,,,,,,,,,,,,,AL HASNAA FACTORY,مصنع الحسناء,INDUSTRIES,الصناعات,INDUSTRIAL COMPLEXES,المنشـآت الصناعية,951.0,50.60992434,26.07572176,"26.07572176, 50.60992434",,,,,
industries.csv,,,,,,,,,,,,,,,AWAL FIBRE GLASS FACTORY,مصنع أوال للفيبر جلاس,INDUSTRIES,الصناعات,INDUSTRIAL COMPLEXES,المنشـآت الصناعية,951.0,50.60237277,26.0735928,"26.0735928, 50.60237277",,,,,
industries.csv,,,,,,,,,,,,,,,DELMON MARBLE CUTTING FACTORY,مصنع دلمون لتقطيع وتلميع الرخام,INDUSTRIES,الصناعات,INDUSTRIAL COMPLEXES,المنشـآت الصناعية,951.0,50.59364764,26.06969248,"26.06969248, 50.59364764",,,,,
industries.csv,,,,,,,,,,,,,,,AHMED ISA BLOCK FACTORY,مصنع أحمد عيسى للطابوق,INDUSTRIES,الصناعات,INDUSTRIAL COMPLEXES,المنشـآت الصناعية,952.0,50.62825873,26.08179943,"26.08179943, 50.62825873",,,,,
industries.csv,,,,,,,,,,,,,,,DREAM READYMIX,دريم للخرسانة المخلوطة,INDUSTRIES,الصناعات,INDUSTRIAL COMPLEXES,المنشـآت الصناعية,954.0,50.62228547,26.07528361,"26.07528361, 50.62228547",,,,,
industries.csv,,,,,,,,,,,,,,,BRAMCO,برامكو,INDUSTRIES,الصناعات,INDUSTRIAL COMPLEXES,المنشـآت الصناعية,955.0,50.58206413,26.03800139,"26.03800139, 50.58206413",,,,,
industries.csv,,,,,,,,,,,,,,,TATWEER PETROLEUM COMPANY - BAHRAIN PETROLEUM FIELD,شركة تطوير للبترول - حقل البحرين,INDUSTRIES,الصناعات,INDUSTRIAL COMPLEXES,المنشـآت الصناعية,983.0,50.55384656,26.02683635,"26.02683635, 50.55384656",,,,,
industries.csv,,,,,,,,,,,,,,,HIDD INDUSTRIAL AREA,منطقة الحد الصناعية,INDUSTRIES,الصناعات,INDUSTRIAL AREAS,المناطق الصناعية,116.0,50.65616746,26.20994364,"26.20994364, 50.65616746",,,,,
industries.csv,,,,,,,,,,,,,,,ARAD INDUSTRIAL AREA,منطقة عراد الصناعية,INDUSTRIES,الصناعات,INDUSTRIAL AREAS,المناطق الصناعية,243.0,50.64546814,26.25737253,"26.25737253, 50.64546814",,,,,
industries.csv,,,,,,,,,,,,,,,MINA SALMAN INDUSTRIAL AREA,منطقة ميناء سلمان الصناعية,INDUSTRIES,الصناعات,INDUSTRIAL AREAS,المناطق الصناعية,343.0,50.59937656,26.19755661,"26.19755661, 50.59937656",,,,,
industries.csv,,,,,,,,,,,,,,,NORTH REFINERY INDUSTRIAL AREA,منطقة مصفاة الشمال الصناعية,INDUSTRIES,الصناعات,INDUSTRIAL AREAS,المناطق الصناعية,635.0,50.59823985,26.12492793,"26.12492793, 50.59823985",,,,,
industries.csv,,,,,,,,,,,,,,,ARABIAN SUGAR COMPANY - ASC,الشركة العربية للسكر,INDUSTRIES,الصناعات,INDUSTRIAL COMPLEXES,المنشـآت الصناعية,115.0,50.68234304,26.21637391,"26.21637391, 50.68234304",,,,,
industries.csv,,,,,,,,,,,,,,,AL MASKATI BROTHERS AND COMPANY,المسقطي إخوان وشركاهم,INDUSTRIES,الصناعات,INDUSTRIAL COMPLEXES,المنشـآت الصناعية,115.0,50.66672769,26.21697324,"26.21697324, 50.66672769",,,,,
industries.csv,,,,,,,,,,,,,,,AIRTECH,إيرتك,INDUSTRIES,الصناعات,INDUSTRIAL COMPLEXES,المنشـآت الصناعية,115.0,50.66140224,26.21590428,"26.21590428, 50.66140224",,,,,
industries.csv,,,,,,,,,,,,,,,SPRUNG INSTANT STRUCTURES,سبرانغ انستنت ستراكتشرز,INDUSTRIES,الصناعات,INDUSTRIAL COMPLEXES,المنشـآت الصناعية,115.0,50.68695095,26.22233767,"26.22233767, 50.68695095",,,,,
industries.csv,,,,,,,,,,,,,,,CPIC ABAHSAIN FIBERGLASS,سي بي آي سي أباحسين فيبرجلاس,INDUSTRIES,الصناعات,INDUSTRIAL COMPLEXES,المنشـآت الصناعية,115.0,50.67876503,26.21728573,"26.21728573, 50.67876503",,,,,
industries.csv,,,,,,,,,,,,,,,GULF BIOTECH COMPANY,شركة الخليج للتقنية الحيوية,INDUSTRIES,الصناعات,INDUSTRIAL COMPLEXES,المنشـآت الصناعية,115.0,50.68046012,26.21727756,"26.21727756, 50.68046012",,,,,
industries.csv,,,,,,,,,,,,,,,AL ANZAROUTI FOOD INDUSTRY COMPANY,شركة العنزروتي للصناعات الغذائية,INDUSTRIES,الصناعات,INDUSTRIAL COMPLEXES,المنشـآت الصناعية,115.0,50.68284255,26.22296796,"26.22296796, 50.68284255",,,,,
industries.csv,,,,,,,,,,,,,,,GULF PLASTIC COMPANY,شركة بلاستيك الخليج,INDUSTRIES,الصناعات,INDUSTRIAL COMPLEXES,المنشـآت الصناعية,115.0,50.66523859,26.21384987,"26.21384987, 50.66523859",,,,,
industries.csv,,,,,,,,,,,,,,,QUALITY WIRE PRODUCTS COMPANY,شركة كوالتي واير برودكتس,INDUSTRIES,الصناعات,INDUSTRIAL COMPLEXES,المنشـآت الصناعية,115.0,50.6651565,26.21431956,"26.21431956, 50.6651565",,,,,
industries.csv,,,,,,,,,,,,,,,LAUSCHA FIBER INTERNATIONAL BAHRAIN,لوشا فيبر انترناشيونال البحرين,INDUSTRIES,الصناعات,INDUSTRIAL COMPLEXES,المنشـآت الصناعية,115.0,50.681292,26.216706,"26.216706, 50.681292",,,,,
industries.csv,,,,,,,,,,,,,,,MAK FOR FOOD INDUSTRY,ماك لصناعة المواد الغذائية,INDUSTRIES,الصناعات,INDUSTRIAL COMPLEXES,المنشـآت الصناعية,115.0,50.66713229,26.22330024,"26.22330024, 50.66713229",,,,,
industries.csv,,,,,,,,,,,,,,,RMA PIPELINE EQUIPMENT MIDDLE EAST FACTORY,مصنع ار ام ايه ميدل ايست,INDUSTRIES,الصناعات,INDUSTRIAL COMPLEXES,المنشـآت الصناعية,115.0,50.6628589,26.21388135,"26.21388135, 50.6628589",,,,,
industries.csv,,,,,,,,,,,,,,,ALAA INDUSTRIAL EQUIPMENT FACTORY - AFI,مصنع الاء للمعدات الصناعية,INDUSTRIES,الصناعات,INDUSTRIAL COMPLEXES,المنشـآت الصناعية,115.0,50.68711114,26.22233427,"26.22233427, 50.68711114",,,,,
industries.csv,,,,,,,,,,,,,,,BAHRAIN INDUSTRIAL FILTERS MFG.,مصنع البحرين للمرشحات الصناعية,INDUSTRIES,الصناعات,INDUSTRIAL COMPLEXES,المنشـآت الصناعية,115.0,50.6729663,26.22372495,"26.22372495, 50.6729663",,,,,
industries.csv,,,,,,,,,,,,,,,AL JAZEERAH ROASTERY,مصنع الجزيرة للحلويات,INDUSTRIES,الصناعات,INDUSTRIAL COMPLEXES,المنشـآت الصناعية,115.0,50.66739192,26.22261739,"26.22261739, 50.66739192",,,,,
industries.csv,,,,,,,,,,,,,,,BOX MAKERS,مصنع بوكس ميكرز,INDUSTRIES,الصناعات,INDUSTRIAL COMPLEXES,المنشـآت الصناعية,115.0,50.6621816,26.21533854,"26.21533854, 50.6621816",,,,,
industries.csv,,,,,,,,,,,,,,,DELTA CABLES FACTORY BAHRAIN,مصنع دلتا للكابلات البحرين,INDUSTRIES,الصناعات,INDUSTRIAL COMPLEXES,المنشـآت الصناعية,115.0,50.68313008,26.2224239,"26.2224239, 50.68313008",,,,,
industries.csv,,,,,,,,,,,,,,,DEVJI AURUM GOLD AND DIAMOND FACTORY,مصنع ديفجي أوروم للذهب والألماس,INDUSTRIES,الصناعات,INDUSTRIAL COMPLEXES,المنشـآت الصناعية,115.0,50.67656141,26.21921589,"26.21921589, 50.67656141",,,,,
industries.csv,,,,,,,,,,,,,,,GREEN GEOEARTH,مصنع غرين جيو إيرث,INDUSTRIES,الصناعات,INDUSTRIAL COMPLEXES,المنشـآت الصناعية,115.0,50.66873702,26.21915862,"26.21915862, 50.66873702",,,,,
industries.csv,,,,,,,,,,,,,,,GULF SHADE FACTORY,مصنع مظلات الخليج,INDUSTRIES,الصناعات,INDUSTRIAL COMPLEXES,المنشـآت الصناعية,115.0,50.66921523,26.21792888,"26.21792888, 50.66921523",,,,,
industries.csv,,,,,,,,,,,,,,,EUROTECHNOLOGY INCON,مصنع يوروتكنولوجي انكون,INDUSTRIES,الصناعات,INDUSTRIAL COMPLEXES,المنشـآت الصناعية,115.0,50.6728272,26.22022156,"26.22022156, 50.6728272",,,,,
industries.csv,,,,,,,,,,,,,,,AWAL READYMIX CONCRETE COMPANY - ARMCON,شركة أوال للخرسانة المخلوطة - أرمكون,INDUSTRIES,الصناعات,INDUSTRIAL COMPLEXES,المنشـآت الصناعية,116.0,50.66011536,26.20413241,"26.20413241, 50.66011536",,,,,
industries.csv,,,,,,,,,,,,,,,DELMON READYMIX COMPANY,شركة دلمون للخرسانة المخلوطة,INDUSTRIES,الصناعات,INDUSTRIAL COMPLEXES,المنشـآت الصناعية,116.0,50.65811198,26.21088942,"26.21088942, 50.65811198",,,,,
